id,pid,accountno,balance
6420,589,46793,-407
6421,662,44142,509
6422,944,72932,-353
6423,628,74545,725
6424,763,22460,743
6425,647,89379,-370
6426,393,65169,-599
6427,783,56697,-607
6428,344,30604,-363
6429,331,20606,194
6430,441,59898,941
6431,105,49462,289
6432,434,87457,539
6433,863,44438,-223
6434,896,33516,-58
6435,207,60335,-953
6436,482,60906,-18
6437,704,21415,-188
6438,570,16161,293
6439,696,53691,660
6440,901,45533,865
6441,238,53835,92
6442,666,43100,363
6443,5,60271,-570
6444,234,72005,-696
6445,153,57004,-546
6446,186,73939,-349
6447,462,14997,711
6448,55,49722,473
6449,393,68311,-697
6450,864,65573,116
6451,722,69800,820
6452,250,67057,-822
6453,893,71231,-456
6454,127,36153,-88
6455,361,51001,317
6456,919,43850,-339
6457,45,81578,-701
6458,317,89733,532
6459,988,81597,-576
6460,131,25458,482
6461,662,53792,-487
6462,641,61188,-513
6463,768,16607,-254
6464,92,65357,648
6465,91,19359,-157
6466,601,50557,-510
6467,683,58268,544
6468,625,68582,377
6469,502,26848,77
6470,121,29949,356
6471,791,47089,-594
6472,64,33193,975
6473,429,30219,-99
6474,825,34581,-858
6475,29,40253,163
6476,231,20002,-232
6477,71,56158,147
6478,141,43720,863
6479,459,10679,-841
6480,354,21282,655
6481,763,15610,-713
6482,603,34555,134
6483,533,48094,-630
6484,756,50825,77
6485,141,12969,223
6486,266,52572,27
6487,524,14203,-291
6488,676,25224,694
6489,211,40825,196
6490,531,28678,-441
6491,683,45010,-968
6492,380,82713,381
6493,502,55790,-526
6494,146,71010,-932
6495,481,72304,681
6496,824,72443,-225
6497,683,41267,456
6498,81,50450,-765
6499,597,86090,884
6500,755,79066,-559
6501,932,10832,-429
6502,869,40697,-793
6503,356,40762,-203
6504,883,49997,770
6505,221,48861,-593
6506,320,76207,-186
6507,919,60073,-478
6508,795,75142,613
6509,252,41730,-821
6510,123,56642,795
6511,627,14080,-233
6512,791,83105,-250
6513,218,13250,762
6514,178,35115,633
6515,712,25099,994
6516,853,62763,298
6517,891,37697,-603
6518,655,20425,630
6519,587,16724,-500
6520,905,59546,963
6521,8,88262,910
6522,572,65999,470
6523,485,77526,-950
6524,649,61096,645
6525,259,17334,957
6526,698,20012,823
6527,259,22822,903
6528,505,64654,-780
6529,284,56089,958
6530,426,43375,-604
6531,876,27379,-19
6532,169,30740,543
6533,866,81683,-561
6534,702,50096,537
6535,898,40676,-577
6536,638,47378,24
6537,952,10251,103
6538,842,83838,892
6539,96,63117,372
6540,304,35704,-266
6541,661,18367,475
6542,734,89954,-969
6543,773,66389,881
6544,883,84488,284
6545,496,73116,-150
6546,221,30149,348
6547,329,18946,-1000
6548,282,51732,601
6549,123,82070,-357
6550,743,23655,-10
6551,819,20761,-680
6552,782,87569,-751
6553,837,41326,187
6554,702,28103,-239
6555,923,19535,-113
6556,424,46506,-103
6557,109,25623,-516
6558,134,29266,853
6559,170,55661,-279
6560,542,39609,330
6561,645,21914,579
6562,963,21266,-124
6563,505,16623,657
6564,197,77734,-773
6565,948,75946,-148
6566,516,66528,-820
6567,64,18244,683
6568,402,45609,-573
6569,1000,80816,-471
6570,815,81945,-580
6571,620,86716,-843
6572,773,25567,-644
6573,658,78132,959
6574,748,26491,-645
6575,833,64553,-209
6576,14,14943,499
6577,51,76687,581
6578,274,82649,-142
6579,164,54583,-152
6580,592,34053,729
6581,405,77732,313
6582,135,50571,-662
6583,292,64338,433
6584,372,13349,153
6585,679,16191,-699
6586,364,58241,574
6587,880,24883,661
6588,576,12619,832
6589,833,47742,34
6590,171,38366,212
6591,777,75064,777
6592,432,43343,-226
6593,604,49752,892
6594,304,77753,645
6595,130,60978,12
6596,460,86035,973
6597,234,51500,-482
6598,584,30291,3
6599,142,86780,-615
6600,374,60971,-223
6601,745,36882,37
6602,328,20038,-523
6603,137,15320,-81
6604,586,30047,-65
6605,522,85279,-551
6606,361,69033,333
6607,711,26972,-893
6608,64,89305,830
6609,131,66433,-517
6610,519,16784,376
6611,23,86547,-422
6612,102,34919,-270
6613,691,69280,981
6614,173,25589,709
6615,536,23603,333
6616,495,24277,-3
6617,472,30617,-774
6618,656,62116,-464
6619,337,10343,-906
6620,904,21204,193
6621,630,85556,-413
6622,39,56036,731
6623,432,11355,-535
6624,977,42228,-483
6625,283,75215,-848
6626,292,54965,560
6627,529,25001,-319
6628,818,71121,729
6629,394,50479,-448
6630,992,66754,235
6631,920,46718,407
6632,482,64054,-952
6633,984,57538,-340
6634,75,32192,-929
6635,231,24672,-882
6636,72,59562,-15
6637,535,60971,815
6638,153,61573,-963
6639,8,86527,110
6640,97,13063,434
6641,206,30437,76
6642,761,73088,-669
6643,385,47187,-141
6644,232,43144,-869
6645,24,52306,795
6646,66,48507,920
6647,919,84221,242
6648,387,10521,-616
6649,761,60230,-481
6650,20,27757,839
6651,563,38991,-495
6652,926,58207,265
6653,296,33387,705
6654,518,34287,-720
6655,961,20648,-321
6656,669,48275,-459
6657,337,10191,673
6658,809,62093,-245
6659,123,27487,-677
6660,651,30215,729
6661,24,21430,207
6662,656,70103,-771
6663,331,53002,-632
6664,976,81568,99
6665,365,25716,-645
6666,624,16508,-275
6667,699,57846,-617
6668,852,44439,928
6669,848,80193,845
6670,450,26677,465
6671,53,73567,761
6672,431,44807,-756
6673,974,19657,58
6674,169,29678,990
6675,655,78964,162
6676,270,82208,525
6677,770,73910,-265
6678,814,73007,860
6679,295,12786,-164
6680,521,24199,446
6681,100,46641,337
6682,167,49324,-730
6683,311,47370,-540
6684,771,15098,801
6685,625,64903,-346
6686,239,54236,531
6687,190,83245,-721
6688,124,26384,676
6689,174,27236,560
6690,509,52788,-22
6691,307,20502,-934
6692,526,74512,-216
6693,835,59313,725
6694,875,18992,516
6695,478,16098,-376
6696,821,39175,-31
6697,170,45899,576
6698,923,81061,973
6699,563,55989,264
6700,663,83662,-221
6701,252,22946,557
6702,756,84444,-480
6703,826,64607,-804
6704,233,53782,-251
6705,609,77364,-26
6706,690,47063,592
6707,353,88774,-288
6708,456,47395,-903
6709,418,36101,-586
6710,484,40589,133
6711,433,33279,-688
6712,140,75814,-41
6713,404,12505,-846
6714,279,23091,619
6715,67,73919,-936
6716,743,89343,-410
6717,740,23250,355
6718,838,23746,-856
6719,391,65891,-127
6720,63,64932,-726
6721,134,54765,-554
6722,818,42347,23
6723,79,65475,536
6724,617,31609,126
6725,264,29273,-450
6726,838,32709,-905
6727,817,20852,498
6728,251,16429,284
6729,850,49420,-720
6730,556,74461,-591
6731,552,48763,388
6732,308,14485,-320
6733,576,38255,-857
6734,69,45332,-319
6735,674,15935,-583
6736,35,16591,201
6737,904,70030,814
6738,977,28980,-974
6739,448,50075,957
6740,291,86101,290
6741,875,22094,637
6742,46,51299,691
6743,404,14959,373
6744,21,85940,768
6745,39,18761,27
6746,632,75724,-72
6747,221,15797,823
6748,959,34301,6
6749,434,59423,-740
6750,564,45631,-585
6751,123,78397,-495
6752,613,70502,509
6753,421,50105,828
6754,292,57696,-158
6755,998,41583,-782
6756,968,72236,-434
6757,649,46652,165
6758,891,22716,311
6759,312,34062,-414
6760,487,15391,-948
6761,744,31884,-839
6762,705,22775,-586
6763,218,60655,-311
6764,609,63411,-737
6765,922,74270,451
6766,807,13138,144
6767,655,58932,570
6768,460,53228,-33
6769,962,36346,-600
6770,115,41306,-411
6771,712,28123,-701
6772,75,18465,546
6773,680,46001,804
6774,300,31402,22
6775,166,45565,471
6776,229,19129,835
6777,290,51952,-569
6778,403,21728,66
6779,520,34571,-726
6780,817,53866,570
6781,237,79791,148
6782,153,44182,-639
6783,789,11244,-592
6784,388,73638,709
6785,371,44181,379
6786,599,68068,31
6787,356,43547,-563
6788,270,21050,326
6789,300,21181,-897
6790,566,58764,-592
6791,91,82218,-276
6792,215,81977,631
6793,795,51774,-781
6794,965,36847,-304
6795,987,27880,-283
6796,11,33158,702
6797,517,89296,716
6798,326,48197,-7
6799,846,37052,754
6800,819,31373,928
6801,420,61969,-797
6802,461,48093,-874
6803,789,68654,434
6804,148,79892,-82
6805,925,79186,-463
6806,112,78764,358
6807,199,22034,-867
6808,19,32838,-158
6809,639,31379,657
6810,715,55134,-61
6811,346,17766,674
6812,429,71253,182
6813,556,78822,-799
6814,712,52694,789
6815,609,67926,-177
6816,912,62333,-925
6817,976,17641,-606
6818,555,58861,-275
6819,675,75758,952
6820,459,50177,-41
6821,374,85571,526
6822,353,51232,974
6823,417,17772,741
6824,744,73986,851
6825,775,29952,871
6826,145,64074,-350
6827,108,16606,210
6828,77,10908,23
6829,345,86937,-272
6830,130,60775,-103
6831,163,88839,814
6832,416,86251,626
6833,890,13770,24
6834,879,37961,774
6835,62,30173,41
6836,657,28663,-634
6837,591,18133,-963
6838,539,58292,714
6839,127,16814,437
6840,658,55954,-628
6841,550,22882,-559
6842,576,75732,904
6843,672,63777,-900
6844,997,55646,-684
6845,330,45584,-375
6846,852,49844,-62
6847,696,38734,598
6848,21,36295,-692
6849,206,49655,945
6850,923,85756,639
6851,975,74075,945
6852,479,31901,-792
6853,984,53087,837
6854,194,78165,846
6855,934,31119,-499
6856,264,87885,-921
6857,135,10537,972
6858,718,77331,-195
6859,700,88311,-794
6860,365,48835,364
6861,744,30070,881
6862,799,86758,894
6863,957,38455,-263
6864,683,73349,636
6865,220,46913,-597
6866,801,74094,591
6867,526,89901,-954
6868,843,71810,-239
6869,490,43901,112
6870,461,65244,795
6871,671,58857,430
6872,809,88387,-936
6873,24,79565,-412
6874,247,84768,879
6875,439,24631,-537
6876,41,62646,82
6877,250,14716,-559
6878,941,49325,-153
6879,109,70918,-723
6880,966,39864,-601
6881,756,28325,-546
6882,957,46791,-409
6883,391,15421,-192
6884,511,58653,429
6885,199,35873,-109
6886,819,51697,-728
6887,600,13570,-518
6888,724,73519,-184
6889,363,58497,457
6890,988,24618,-429
6891,131,43327,305
6892,979,62656,-47
6893,352,47632,-798
6894,609,63086,-83
6895,824,19654,395
6896,568,32982,-350
6897,804,22564,523
6898,165,56100,-923
6899,165,82324,-773
6900,77,49842,720
6901,867,30472,496
6902,852,17714,443
6903,174,66208,190
6904,855,89234,-359
6905,364,59935,-923
6906,559,55144,-48
6907,149,37205,120
6908,672,15358,837
6909,369,15446,680
6910,518,70441,-870
6911,160,67046,-811
6912,991,59088,907
6913,239,43694,-836
6914,453,86268,75
6915,168,58614,999
6916,346,54963,-587
6917,135,54420,831
6918,440,68708,-939
6919,840,88286,916
6920,426,59742,-464
6921,63,84422,835
6922,315,77297,-112
6923,658,59905,514
6924,701,38208,502
6925,930,34547,-838
6926,37,80631,-719
6927,509,69184,729
6928,424,67374,401
6929,211,23475,848
6930,641,77906,404
6931,726,80787,-592
6932,935,14430,556
6933,92,73115,455
6934,181,15130,-103
6935,208,76260,910
6936,618,68292,175
6937,26,59670,-895
6938,527,55584,-317
6939,157,81231,-741
6940,112,66093,-579
6941,345,77219,-146
6942,337,26619,545
6943,425,82613,-221
6944,627,11799,534
6945,210,51981,-380
6946,774,81264,904
6947,169,74475,540
6948,777,12538,-287
6949,700,55000,-618
6950,758,65575,158
6951,125,65362,597
6952,474,75157,909
6953,105,73406,-384
6954,857,64368,-344
6955,832,63374,128
6956,819,88523,107
6957,341,15546,-859
6958,49,17687,-277
6959,226,52635,811
6960,229,69063,-784
6961,912,41027,-640
6962,16,70590,202
6963,995,87161,-151
6964,336,21334,-727
6965,576,52415,-854
6966,782,89272,-20
6967,597,13152,-357
6968,222,71035,-660
6969,880,31426,-519
6970,564,35600,461
6971,920,18458,-38
6972,93,55524,880
6973,336,74631,701
6974,349,69371,-200
6975,292,35092,350
6976,135,29397,-12
6977,947,54304,42
6978,777,84523,666
6979,767,89892,343
6980,342,33577,-418
6981,881,64482,689
6982,573,53939,-238
6983,765,48920,269
6984,763,48670,576
6985,629,86768,922
6986,473,33178,-976
6987,492,31544,-492
6988,512,85568,485
6989,115,17501,872
6990,933,51871,-868
6991,185,21557,695
6992,601,41277,-778
6993,152,89057,253
6994,854,71361,21
6995,724,78267,-481
6996,367,83387,-336
6997,702,66490,118
6998,405,47903,654
6999,968,19714,-877
7000,234,17734,-376
7001,769,64394,880
7002,949,82515,916
7003,684,45308,-381
7004,147,80577,180
7005,873,70136,-415
7006,948,62211,626
7007,811,49591,43
7008,187,16647,-51
7009,360,64810,-603
7010,956,25697,-497
7011,775,57206,-886
7012,536,50103,-831
7013,159,52544,46
7014,852,22293,-984
7015,971,43964,-994
7016,659,37736,-181
7017,89,32218,949
7018,591,74568,-493
7019,12,14779,-856
7020,716,53474,870
7021,467,70176,601
7022,585,70269,-5
7023,114,32314,-483
7024,968,89463,242
7025,435,51912,554
7026,856,40742,947
7027,767,86201,569
7028,901,13716,-222
7029,210,24102,181
7030,458,53414,285
7031,825,70123,-758
7032,778,16583,-403
7033,392,14519,-628
7034,862,72924,-743
7035,809,84040,53
7036,196,37260,-853
7037,169,65166,235
7038,315,71203,-326
7039,301,23965,297
7040,8,47058,438
7041,852,44525,-213
7042,271,43811,287
7043,72,36143,454
7044,30,30816,885
7045,697,31727,-621
7046,292,53348,-727
7047,913,31239,-916
7048,162,55577,-140
7049,680,71197,-904
7050,989,68242,-421
7051,906,80142,448
7052,302,65145,597
7053,868,70498,492
7054,555,63989,-543
7055,505,29549,-589
7056,907,80014,750
7057,172,51701,-258
7058,85,76140,-246
7059,327,52363,725
7060,42,62651,318
7061,36,47807,459
7062,629,83469,294
7063,626,71009,560
7064,966,39163,880
7065,428,69017,-615
7066,194,23232,83
7067,233,82447,308
7068,629,66977,-147
7069,484,86341,-731
7070,266,74042,467
7071,676,74754,-113
7072,528,88925,-295
7073,71,45375,-595
7074,554,49288,592
7075,224,65195,-903
7076,103,34539,403
7077,104,26508,-229
7078,987,69233,-972
7079,369,12377,843
7080,362,24728,-422
7081,191,61609,-491
7082,238,49458,-625
7083,20,30100,879
7084,400,86623,-869
7085,760,61965,87
7086,428,13038,315
7087,559,75651,-471
7088,548,22229,157
7089,566,73499,-741
7090,844,55929,547
7091,163,45166,91
7092,616,44560,-588
7093,561,42276,-58
7094,758,43944,27
7095,623,12247,-512
7096,981,81997,-969
7097,475,51417,-404
7098,514,13023,-47
7099,197,57076,-397
7100,464,72336,160
7101,510,51927,337
7102,851,32089,262
7103,142,63952,487
7104,191,59633,-909
7105,550,54700,-681
7106,983,26926,-34
7107,77,81684,968
7108,3,71691,-35
7109,729,15389,-961
7110,286,37809,750
7111,677,33863,-575
7112,924,37888,60
7113,914,64637,-91
7114,337,44518,669
7115,943,34866,369
7116,39,22495,-682
7117,449,26753,26
7118,712,71043,-946
7119,278,37087,991
7120,649,35207,763
7121,151,50695,516
7122,822,85997,385
7123,33,21438,30
7124,67,17190,-706
7125,172,72407,-903
7126,90,65980,-406
7127,568,61693,-403
7128,534,24752,-153
7129,692,12317,551
7130,319,52549,-652
7131,106,27219,596
7132,586,46804,499
7133,842,89016,-862
7134,747,23851,67
7135,200,37358,448
7136,268,88121,674
7137,474,80153,998
7138,485,87773,-925
7139,631,23648,-18
7140,262,50634,258
7141,643,83497,847
7142,423,64991,-442
7143,482,16784,945
7144,844,27128,735
7145,480,30716,931
7146,806,87937,462
7147,699,32551,-895
7148,619,82244,-230
7149,601,85609,-433
7150,784,44678,-280
7151,773,44811,447
7152,596,85080,-132
7153,885,21012,-151
7154,224,23360,394
7155,595,45261,-717
7156,770,47763,-445
7157,91,61806,817
7158,51,71183,-357
7159,706,63583,580
7160,54,32466,40
7161,636,87410,912
7162,35,28389,-373
7163,147,14585,-122
7164,729,84951,-517
7165,761,79778,-637
7166,1,56723,-557
7167,781,51269,-760
7168,522,85110,702
7169,822,69970,62
7170,548,31651,275
7171,46,68501,111
7172,765,16095,749
7173,934,63503,191
7174,981,10697,649
7175,99,37562,-186
7176,633,37203,855
7177,924,39332,580
7178,204,31335,-912
7179,632,80096,-461
7180,917,44080,-198
7181,4,38279,-743
7182,841,62734,650
7183,271,89692,757
7184,826,19400,911
7185,370,46721,-447
7186,533,36330,764
7187,981,47536,748
7188,245,82244,-342
7189,71,42123,-487
7190,395,50318,-41
7191,908,54552,-812
7192,237,10293,955
7193,832,76001,873
7194,161,67102,-609
7195,151,68911,-70
7196,215,33323,-483
7197,369,71299,407
7198,519,27049,-326
7199,318,16340,-860
7200,594,39093,-335
7201,753,36018,982
7202,510,10680,446
7203,445,59432,705
7204,461,26718,149
7205,748,37389,633
7206,367,69519,918
7207,514,72168,-443
7208,712,80453,-520
7209,599,34930,-609
7210,147,88927,-430
7211,845,50352,-126
7212,577,14845,-927
7213,554,17000,544
7214,8,14731,-899
7215,518,24618,510
7216,879,11093,-994
7217,899,18539,-295
7218,401,71064,441
7219,532,32811,-934
7220,621,37762,809
7221,235,80777,565
7222,210,81319,-605
7223,830,22448,148
7224,925,67587,-372
7225,119,44803,-597
7226,958,68182,-667
7227,788,83425,-84
7228,143,22385,-7
7229,942,48131,202
7230,54,45764,-986
7231,337,78227,-224
7232,714,71090,950
7233,600,58600,-907
7234,77,14239,-728
7235,89,33740,8
7236,185,89391,-785
7237,436,50495,-586
7238,912,30889,-429
7239,876,40688,45
7240,9,40059,-580
7241,646,59554,726
7242,720,36732,-97
7243,846,43122,-95
7244,718,10809,762
7245,117,32618,10
7246,920,66825,-50
7247,904,29264,-652
7248,950,76775,-845
7249,597,70925,980
7250,767,89893,-870
7251,629,78316,678
7252,635,24591,444
7253,685,82740,38
7254,466,37593,-116
7255,119,50495,376
7256,752,25717,-614
7257,767,43945,-384
7258,17,20399,905
7259,354,40840,347
7260,163,59260,616
7261,383,41727,-966
7262,668,53699,266
7263,418,48319,-517
7264,147,27954,588
7265,323,53480,754
7266,532,79775,-488
7267,239,59990,981
7268,142,42347,-257
7269,880,68910,842
7270,597,27092,195
7271,713,51597,487
7272,249,83877,514
7273,484,64082,-849
7274,85,54209,-72
7275,887,49835,328
7276,136,12337,921
7277,395,58597,-1000
7278,22,58993,73
7279,224,48807,-409
7280,692,58873,440
7281,99,28189,565
7282,245,19966,678
7283,394,38221,486
7284,519,74781,819
7285,945,34066,-693
7286,291,42370,301
7287,474,40307,134
7288,578,38857,-864
7289,552,68725,97
7290,910,14969,-436
7291,724,13081,394
7292,289,45897,13
7293,529,38512,-519
7294,918,56668,573
7295,835,86745,826
7296,178,66258,-209
7297,787,45368,874
7298,347,52459,821
7299,921,10559,-963
7300,77,27251,-691
7301,98,47480,-397
7302,477,88883,198
7303,358,34087,390
7304,732,68089,530
7305,51,35742,688
